judul_film,rating
Betty Fisher et autres histoires,4.3
Between Strangers,3.1666666666666665
Beverly Hills Chihuahua,1.2
Beverly Hills Cop,3.5427574171029668
Beverly Hills Cop II,3.0306513409961684
Beverly Hills Cop III,2.5347938144329896
Beverly Hills Ninja,2.463636363636364
Bewitched,2.6153846153846154
Beyond Bedlam,1.0
Beyond Borders,3.0
Beyond Rangoon,3.2291666666666665
Beyond Re-Animator,3.3181818181818183
Beyond Therapy,2.125
Beyond the City Limits,3.5
Beyond the Mat,3.765625
Beyond the Poseidon Adventure,1.6875
Beyond the Sea,3.15
Beyond the Valley of the Dolls,2.90625
Bez konca,3.5
Bhaji on the Beach,4.071428571428571
Bian Lian,4.023809523809524
Bianca Beauchamp All Access 2: Rubberized,2.5
Bicentennial Man,3.0697115384615383
Big,3.5417174177831914
Big Bad Love,2.75
Big Bad Mama,2.4285714285714284
Big Bad Mama II,2.5
Big Bully,1.6363636363636365
Big Business,3.1724137931034484
Big Daddy,2.9741379310344827
Big Eden,3.28125
Big Fat Liar,2.784313725490196
Big Fish,3.803549571603427
Big Jake,3.8055555555555554
Big Momma's House,2.275
Big Momma's House 2,2.227272727272727
Big Night,3.9201680672268906
Big Nothing,3.176470588235294
Big Top Pee-wee,2.3859649122807016
Big Trouble,3.168032786885246
Big Trouble in Little China,3.489406779661017
Big Wednesday,3.25
Bigger Stronger Faster*,3.72
Bigger Than the Sky,3.5
Biggie and Tupac,2.8636363636363638
Biggles,2.5
Bijitâ Q,3.7333333333333334
Biker Boyz,2.5
Bikini Beach,2.6666666666666665
Bikur Ha-Tizmoret,3.8157894736842106
Bill,3.3636363636363638
Bill & Ted's Bogus Journey,3.0118577075098814
Bill & Ted's Excellent Adventure,3.3529411764705883
Bill Cosby: Himself,3.9157303370786516
Billion Dollar Brain,3.4166666666666665
Billy Bathgate,3.1296296296296298
Billy Elliot,3.8047493403693933
Billy Jack,2.659090909090909
Billy Jack Goes to Washington,1.3333333333333333
Billy Liar,3.6333333333333333
Billy Madison,3.124548736462094
Billy's Holiday,0.5
Billy's Hollywood Screen Kiss,3.611111111111111
Biloxi Blues,3.472972972972973
Bin-jip,4.025773195876289
Bingo,1.7916666666666667
Bio-Dome,1.9921259842519685
Bird on a Wire,2.7989690721649483
Birdman of Alcatraz,3.8636363636363638
Birds of America,2.0
Birdy,3.6691176470588234
Birth,2.8266666666666667
Birthday Girl,3.2767857142857144
Bis ans Ende der Welt,3.3142857142857145
Bite the Bullet,3.357142857142857
Bitter Moon,3.481818181818182
Bittersweet Motel,3.375
Black Angel,2.5
Black Beauty,3.138157894736842
Black Christmas,2.7071428571428573
Black Cloud,2.5
Black Dog,2.3684210526315788
Black Hawk Down,3.634124087591241
Black Knight,2.262295081967213
Black Like Me,2.7
Black Moon Rising,2.6875
Black Narcissus,3.96
Black Rain,3.0853658536585367
Black Rainbow,2.0
Black Robe,3.5737704918032787
Black Sheep,3.0925324675324677
Black Snake Moan,3.6153846153846154
Black Sunday,3.388888888888889
Black Tar Heroin: The Dark End of the Street,3.0
Black Widow,3.4074074074074074
Black and White,2.8823529411764706
Blackadder Back & Forth,4.0
Blackball,2.3
Blackbeard's Ghost,3.3181818181818183
Blackboard Jungle,3.689655172413793
Blackmail,3.3333333333333335
Blackout,2.5
Blacula,2.642857142857143
Blade,3.2481203007518795
Blade II,3.1156156156156154
Blade Runner,4.077941176470588
Blade: Trinity,2.9263157894736844
Blades of Glory,3.1770186335403725
Blame It on Rio,2.5
Blame It on the Bellboy,2.4615384615384617
Blank Check,2.158333333333333
Blankman,2.2419354838709675
Blast from the Past,3.175675675675676
Blast of Silence,4.0
Blaze,3.3846153846153846
Blazing Saddles,3.7322175732217575
Bless the Child,2.5476190476190474
Blind Date,2.754166666666667
Blind Fury,2.9038461538461537
Blind Horizon,2.875
Blindness,3.1363636363636362
Blinkende lygter,3.9130434782608696
Bliss,3.0357142857142856
Blood Beach,1.1666666666666667
Blood Diamond,3.8333333333333335
Blood Feast,3.5
Blood Simple.,3.957317073170732
Blood Work,3.159090909090909
Blood and Chocolate,2.526315789473684
Blood and Sand,2.6666666666666665
Blood and Wine,3.066666666666667
Blood for Dracula,2.3846153846153846
Blood on the Sun,3.25
"Blood, Guts, Bullets and Octane",1.9
BloodRayne,1.6666666666666667
Bloodsport,3.0892857142857144
Bloodsport 2,1.9705882352941178
Bloody Mama,2.25
Bloody Sunday,3.827272727272727
Blow,3.6416666666666666
Blow Dry,3.022727272727273
Blow Out,3.6944444444444446
Blown Away,3.02
Blowup,3.923469387755102
Blue Car,3.5
Blue Chips,2.5657894736842106
Blue Collar Comedy Tour: The Movie,3.2844827586206895
Blue Crush,3.005952380952381
Blue Hawaii,2.7941176470588234
Blue Juice,2.625
Blue Sky,3.0952380952380953
Blue State,3.0
Blue Steel,2.9782608695652173
Blue Streak,3.022727272727273
Blue Thunder,3.388888888888889
Blue Velvet,3.86046511627907
Blue in the Face,3.0
Bluebeard,3.5
Blueberry,2.35
Blues Brothers 2000,2.4135338345864663
Boat Trip,2.2586206896551726
Bob & Carol & Ted & Alice,3.0
Bob Roberts,3.6717171717171717
Bob le flambeur,4.066666666666666
Bobby,3.4779411764705883
Bobby Jones: Stroke of Genius,3.125
Boca a boca,2.375
"Bodies, Rest & Motion",2.888888888888889
Body Double,3.2222222222222223
Body Heat,3.810344827586207
Body Parts,2.0
Body Shots,2.75
Body and Soul,3.6666666666666665
Body of Evidence,1.8714285714285714
Body of Lies,3.3854166666666665
Boiler Room,3.4696969696969697
Boksuneun naui geot,3.7362637362637363
Bollywood/Hollywood,3.4285714285714284
Bolt,3.7857142857142856
Bom yeoreum gaeul gyeoul geurigo bom,4.025925925925926
"Bon Cop, Bad Cop",4.125
"Bon Voyage, Charlie Brown (and Don't Come Back!!)",3.409090909090909
Bon voyage,3.59375
Bones,2.357142857142857
Bonjour tristesse,3.7857142857142856
Bonnie and Clyde,3.8942652329749103
Boogeyman,2.03125
Boogie Nights,3.6824440619621344
Book of Love,2.5
Book of Shadows: Blair Witch 2,1.9709302325581395
Boomerang,2.6818181818181817
Boot Camp,3.5
Bootmen,3.2
Booty Call,2.4411764705882355
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,3.5801282051282053
Bordello of Blood,2.4895833333333335
Bordertown,2.6666666666666665
Born American,2.1
Born Free,3.46875
Born Into Brothels: Calcutta's Red Light Kids,3.897590361445783
Born Rich,3.433333333333333
Born Romantic,3.8
Born Yesterday,3.423076923076923
Born in East L.A.,2.9423076923076925
Born on the Fourth of July,3.4650205761316872
Bossa Nova,3.5
Bottle Rocket,3.7840236686390534
Bottle Shock,2.3333333333333335
Bounce,2.8132530120481927
Bounce: Behind the Velvet Rope,3.25
Bound,3.804932735426009
Bound by Honor,3.9047619047619047
Bound for Glory,3.9375
Bowfinger,3.1307692307692307
Bowling for Columbine,3.7551640340218713
Box of Moon Light,3.1818181818181817
Boxcar Bertha,2.7857142857142856
Boxing Helena,2.2426470588235294
Boy A,3.372340425531915
Boy Meets Girl,3.25
Boys Don't Cry,3.7827476038338657
Boys Life 2,3.5
Boys Life 3,4.0
Boys Life 4: Four Play,3.0
Boys Town,3.5833333333333335
Boys and Girls,2.8518518518518516
Boys on the Side,2.9726027397260273
Boyz n the Hood,3.807377049180328
Braddock: Missing in Action III,2.107142857142857
Brain Damage,2.9166666666666665
Brain Donors,2.888888888888889
Braindead,3.597560975609756
Brainscan,3.1153846153846154
Brainstorm,3.520408163265306
Brand Upon the Brain! A Remembrance in 12 Chapters,2.642857142857143
Brannigan,2.6666666666666665
Brassed Off,3.6867469879518073
Bratz,1.1666666666666667
Braveheart,3.845594179466451
Brazil,3.9030797101449277
Breach,3.636627906976744
Bread and Roses,3.575
Breaker! Breaker!,4.0
Breakfast at Tiffany's,3.7953795379537953
Breakfast of Champions,2.875
Breakfast on Pluto,3.488095238095238
Breakheart Pass,4.071428571428571
Breakin',2.5416666666666665
Breakin' 2: Electric Boogaloo,1.6363636363636365
Breakin' All the Rules,3.15
Breaking Away,4.038135593220339
Breaking and Entering,3.5
Breaking the Waves,3.713375796178344
Breakout,3.0
Breathing Room,2.75
Breezy,4.0
Brenda Starr,1.7
Brewster's Millions,3.095744680851064
Briar Patch,3.0
Brick,3.7333333333333334
Brick Lane,3.625
Bride & Prejudice,3.232142857142857
Bride of Chucky,2.56203007518797
Bride of Frankenstein,3.863013698630137
Bride of Re-Animator,3.4285714285714284
Bride of the Monster,2.75
Brideshead Revisited,3.8333333333333335
Bridge to Terabithia,3.4279279279279278
Bridget Jones's Diary,3.371014492753623
Bridget Jones: The Edge of Reason,2.9014778325123154
Brief Encounter,3.8452380952380953
Brigadoon,3.524390243902439
Brigham City,3.6666666666666665
Bright Eyes,3.7
"Bright Lights, Big City",2.4761904761904763
Bright Young Things,3.0952380952380953
Brighton Beach Memoirs,3.52
Brimstone & Treacle,3.3636363636363638
Bring It On,3.02880658436214
Bring It on Again,1.98
Bring Me the Head of Alfredo Garcia,3.7115384615384617
Bring on the Night,3.3181818181818183
Bringing Down the House,2.6941747572815533
Bringing Out the Dead,3.2670454545454546
Bringing Up Baby,3.872413793103448
Britannia Hospital,2.5714285714285716
Broadcast News,3.6257861635220126
Broadway Damage,2.625
Broadway Danny Rose,3.8676470588235294
Brokeback Mountain,3.814814814814815
Brokedown Palace,3.1083333333333334
Broken Arrow,2.753384912959381
Broken Blossoms or The Yellow Man and the Girl,2.8
Broken English,3.2
Broken Flowers,3.641025641025641
Broken Vessels,4.0
Bronco Billy,2.725
Bronenosets Potyomkin,3.769230769230769
Brooklyn Rules,2.6666666666666665
Brother Bear,3.2115384615384617
Brother Can You Spare a Dime,3.1666666666666665
Brother Minister: The Assassination of Malcolm X,5.0
Brothers in Trouble,4.0
Brothers of the Head,2.5
Brown Sugar,2.65
Brown's Requiem,2.0
Brubaker,3.736842105263158
"Brutti, sporchi e cattivi",4.0
Brève traversée,3.5
Brødre,3.676470588235294
Bu san,2.6
BubbaHo-Tep,3.4211822660098523
Bubble,3.0925925925925926
Bubble Boy,2.610169491525424
Buck Privates,3.625
Buck and the Preacher,3.0
Bud Abbott Lou Costello Meet Frankenstein,3.125
Budbringeren,2.75
Buddy,2.111111111111111
Buddy Boy,4.0
Buena Vista Social Club,3.596330275229358
Buffalo '66,3.662280701754386
"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",2.857142857142857
Buffalo Soldiers,3.462686567164179
Buffy the Vampire Slayer,3.01931330472103
Bug,3.1315789473684212
Bugsy,3.3852459016393444
Bugsy Malone,3.2857142857142856
Buio Omega,2.0
Bull Durham,3.681132075471698
Bulletproof Monk,2.812146892655367
Bullets Over Broadway,3.697278911564626
Bullfighter and the Lady,5.0
Bullitt,3.69921875
Bully,3.433333333333333
Bulworth,3.329608938547486
Bunny Lake Is Missing,3.125
Burden of Dreams,4.0
Bure baruta,3.7
Burglar,2.4166666666666665
Burn After Reading,3.688311688311688
Burnt Offerings,3.111111111111111
Bus Stop,3.264705882352941
Bushwhacked,2.2
Bustin' Loose,3.0
But I'm a Cheerleader,3.485
Butch Cassidy and the Sundance Kid,3.9768211920529803
Butch and Sundance: The Early Days,3.1666666666666665
Butterflies Are Free,3.1944444444444446
Butterfly Kiss,2.6666666666666665
Butterfly on a Wheel,2.8333333333333335
Buying the Cow,3.0
By the Light of the Silvery Moon,3.3181818181818183
By the Sword,3.0
Bye Bye Love,2.725
Byôsoku 5 senchimêtoru,3.0
Bébé's Kids,2.1944444444444446
Böse Zellen,3.0
C'era una volta il West,4.126666666666667
C'est arrivé près de chez vous,3.7714285714285714
C.H.O.M.P.S,2.625
C.H.U.D.,2.25
C.H.U.D. II - Bud the Chud,1.6666666666666667
C.S.A.: The Confederate States of America,3.3461538461538463
CB4,2.8529411764705883
CQ,3.142857142857143
Caballos salvajes,3.125
Cabaret,3.875
Cabeza de Vaca,4.25
Cabin Boy,2.1636363636363636
Cabin Fever,2.6273584905660377
Cabin in the Sky,3.75
Caccia alla volpe,3.25
Caché,3.6006493506493507
Cactus Flower,3.3636363636363638
Caddyshack,3.6373626373626373
Caddyshack II,2.0384615384615383
Cadillac Man,2.9134615384615383
Cadillac Records,3.0
Caged Heat,1.875
Cahill U.S. Marshal,2.6666666666666665
Calamari Union,4.0
Calamity Jane,3.6
Calendar Girls,3.4359504132231407
California Split,3.8636363636363638
California Suite,3.25
Caligola,2.6171875
Call Northside 777,3.735294117647059
Callas Forever,2.8333333333333335
Calle 54,4.25
Camera Obscura,1.5
Camilla,2.0
Camille,3.9545454545454546
Camille Claudel,3.75
Camp,3.173076923076923
Camp Nowhere,2.659090909090909
Camp Rock,1.7
Campanadas a medianoche,2.857142857142857
Campus Man,3.125
Can't Buy Me Love,3.147887323943662
Can't Hardly Wait,3.1262626262626263
Can't Stop the Music,2.5625
Canadian Bacon,2.6802325581395348
Candleshoe,3.235294117647059
Candy,3.4130434782608696
Candyman,2.8566176470588234
Candyman: Farewell to the Flesh,2.5384615384615383
Cani arrabbiati,4.5
Canicule,3.0
Cannery Row,3.6315789473684212
Cannibal Holocaust,3.2346938775510203
Cannibal ferox,2.85
Cannonball Run II,2.1805555555555554
Cape Fear,3.528450363196126
Capote,3.793421052631579
Capricorn One,3.5689655172413794
Captain Blood,3.9716981132075473
Captain Corelli's Mandolin,2.8493975903614457
Captain Horatio Hornblower R.N.,3.6818181818181817
Captain Ron,2.511627906976744
Captivity,2.3421052631578947
Capturing the Friedmans,3.9393939393939394
"Car 54, Where Are You?",1.8125
Car Wash,2.840909090909091
Carandiru,3.6538461538461537
Carbon Copy,2.5
Care Bears Movie II: A New Generation,1.78125
Career Girls,3.15625
Careful,3.6666666666666665
Carlito's Way,3.825174825174825
Carman: The Champion,1.8333333333333333
Carmen Jones,3.3
Carmen Miranda: Bananas Is My Business,3.875
Carnages,3.0
Carnal Knowledge,3.5
Carne trémula,3.892156862745098
Carnival of Souls,3.671875
Carnosaur,1.8928571428571428
Carnosaur 2,1.5
Carnosaur 3: Primal Species,0.9285714285714286
Carny,3.0
Caro diario,4.041666666666667
Carolina,2.4375
Carpool,1.2647058823529411
Carrie,3.381859756097561
Carried Away,3.3333333333333335
Carrington,3.1818181818181817
Cars,3.668067226890756
Cartouche,3.75
Casa de los babys,3.4642857142857144
Casablanca,4.228174603174603
Casanova,3.2341772151898733
Cashback,3.6838235294117645
Casino,3.821564885496183
Casino Royale,3.779940119760479
Casper,2.6558073654390935
Casque d'or,3.7142857142857144
Cassandra's Dream,3.28125
Casshern,2.9482758620689653
Cast Away,3.5777649769585254
Cast a Giant Shadow,3.6666666666666665
Castle Freak,2.8
Castle Keep,2.1666666666666665
Casual Sex?,2.44
Casualties of War,3.4310344827586206
Cat Ballou,3.6796875
Cat People,3.213157894736842
Cat on a Hot Tin Roof,3.8935185185185186
Cat's Eye,3.204081632653061
Cat-Women of the Moon,2.25
Catch Me If You Can,3.796333002973241
Catch That Kid,2.5
Catch a Fire,3.65625
Catch and Release,3.0681818181818183
Catch-22,3.5636363636363635
Catchfire,2.5
Catfish in Black Bean Sauce,2.0
Cats,4.5
Cats Don't Dance,2.6944444444444446
Catwoman,1.9366197183098592
Caught,3.611111111111111
Caught Up,2.75
Cavalcade,4.0
Cavale,2.25
Caveman,2.911764705882353
Caótica Ana,2.0
Cecil B. DeMented,2.8545454545454545
Celebrity,2.973684210526316
Cellular,3.141509433962264
Celsius 41.11: The Temperature at Which the Brain... Begins to Die,3.5
Celtic Pride,2.289473684210526
Center Stage,3.0254237288135593
Center Stage: Turn It Up,1.75
Central do Brasil,3.9757281553398056
Cerro Torre: Schrei aus Stein,3.3333333333333335
Ceský sen,3.5
Cet amour-là,1.5
Cet obscur objet du désir,4.034090909090909
Ceux qui m'aiment prendront le train,4.0
Chacun cherche son chat,3.611111111111111
Chacun son cinéma ou Ce petit coup au coeur quand la lumière s'éteint et que le film commence,3.5
Chain Reaction,2.7169811320754715
Chain of Fools,3.142857142857143
Chairman of the Board,1.375
Champagne,3.0
Champagne for Caesar,4.0
Chances Are,3.25
Change of Habit,1.75
Changeling,3.6715686274509802
Changing Habits,3.5
Changing Lanes,3.3164893617021276
Chao ji ji hua,2.611111111111111
Chaos,3.2419354838709675
Chaos Theory,3.515151515151515
Chapaev,1.5
Chaplin,3.75
Chapter 27,1.5
Charade,3.96474358974359
Chariots of Fire,3.740740740740741
Charley Varrick,3.25
Charlie Bartlett,3.490740740740741
Charlie Chan and the Curse of the Dragon Queen,3.5
Charlie Wilson's War,3.8025641025641024
Charlie and the Chocolate Factory,3.4640234948604993
Charlie's Angels: Full Throttle,2.6419860627177703
"Charlie, the Lonesome Cougar",3.1666666666666665
Charlotte Gray,3.264705882352941
Charlotte Sometimes,4.25
Charlotte's Web,3.49163179916318
Chasing Amy,3.578212290502793
Chasing Liberty,2.8875
Chasing Papi,2.6666666666666665
Chattahoochee,3.1
Chavez: Inside the Coup,4.2368421052631575
Che: Part One,4.25
Che: Part Two,4.25
Cheaper by the Dozen,2.9283216783216783
Cheaper by the Dozen 2,2.3617021276595747
Cheech & Chong's Next Movie,2.891304347826087
Cheech & Chong's The Corsican Brothers,2.5869565217391304
Cheerleader Camp,3.125
Cheetah,3.0
Chelovek s kino-apparatom,4.09375
Chelsea Walls,2.5
Cherish,4.0
Cherry 2000,2.769230769230769
Cheung Gong 7 hou,3.1
"Chi trova un amico, trova un tesoro",2.3333333333333335
Chicago,3.5974025974025974
Chicago Cab,3.1666666666666665
Chicago Joe and the Showgirl,2.5
Chicken Little,2.931654676258993
Chicken Run,3.542281879194631
Chihwaseon,2.875
Chik yeung tin si,3.3125
Chikyû Bôeigun,3.25
Child's Play 2,2.021276595744681
Child's Play 3,1.9313725490196079
Children Underground,4.166666666666667
Children of Dune,3.608695652173913
Children of Men,3.8521634615384617
Children of a Lesser God,3.7401960784313726
Children of the Corn,2.575268817204301
Children of the Corn II: The Final Sacrifice,1.6041666666666667
Children of the Corn III: Urban Harvest,1.7222222222222223
Children of the Corn: The Gathering,1.9615384615384615
Children of the Damned,3.1136363636363638
Children of the Night,2.25
Children of the Revolution,3.2142857142857144
Chill Factor,2.5476190476190474
China Moon,2.611111111111111
Chinatown,4.1358490566037736
